text,sentiment
"eu só queria um wifi pra assistir house of the dragon meu deus isso é pedir muito? 

sanfran cade o eduroam da casa do estudanteeeeeeee",negative
@aktpwk Puts amg mas a eduroam eh de centavos ne,negative
se minha internet ficar travando falhando na hora de house of the dragon eu juro que vou até a usp de noite pra assistir usando o eduroam,positive
sério dependendo de eduroam neste campus isso que é morte lenta mesmo,negative
vou ficar uma semana sem internet nessa bagaça vou depender de eduroam pra absolutamente tudo,neutral
"do nada pinta um eduroam eu tô no labomar HAJSHAJSHAJH porra me perdi pra caralho muito ruim ser burro não recomendo

*sem vírgula pra tu se incomodar junto comigo",neutral
"Pensei vou escrever o projeto agora no CIEGIB, lembrei que talvez não seja uma boa ideia abrir o sci-hub no eduroam, estou em conflito do que fazer ahsh",neutral
"Eu te odeio Eduroam, eu te odeio",negative
eduroam está uma bosta USP conserta isso mulher,negative
O fio q liga o eduroam hoje foi desplugado tenho certeza,negative
o eduroam hoje está uma benção ein,neutral
não aguento mais meu eduroam pedindo dominio pra conectar algum nerd me ajuda,neutral
vai eduroam funciona eu quero ve tiktok 😔,negative
"A rede de wi-fi eduroam é bem mais rápida que a ""UFABC"" 📟",positive
eduroam segue não entregando nada,negative
"eduroam a maior provação do estudante da universidade publica depois que voce consegue conectar ao eduroam voce ja se formou, é mestre, doutor, pós doutor",negative
"@gibcosplay Tá uma coisa, não tô conseguindo entrar na eduroam nem com reza braba.",negative
@gibcosplay É aquele eduroam ou é interno?,neutral
eduroam viciado em me deixar na mão,negative
Será que hj o Eduroam vai estragar meu dia?,neutral
procuro amizade verdadeira que me empreste login e senha do wi-fi do eduroam,neutral
"A rede de wi-fi eduroam é bem mais rápida que a ""UFABC"" 📟",positive
o eduroam de centavos,negative
@cetlgdqsoueu eduroam se vc fosse um wi-fi bom quem vc seria,negative
@Eh_oRods já pisou em quem fala eduroam com som de um r só https://t.co/Mg6CglQBdf,neutral
Drogaaaa eduroam conecta eu só preciso trabalhar,negative
Por quanta mais humilhação eu terei que passar pro meu celular conectar no eduroam 😭😭😭,negative
"@ree_sonance nossa naty eu tava no carro com a gustava aí ele falou que o eduroam (som de 1 r) tava ruim também no lab dele e eu tive uma crise de risokkkkkkkkkkkkkkkkkkkkkkkkk
não acreditei que tinha gente que falava de outro jeito sem ser eduRRoam tive que fazer a pesquisa de campoh",neutral
"eu: time edurroam
gustava: eduroam https://t.co/hGYOaeC5hN",neutral
"pergunta séria:
vcs falam eduroam como EDURROAM (som de 2 r's) ou EDUROAM (som de 1 r)?",neutral
"Vou assistir uma série bem bobinha para ver se fico menos xoxo, capenga, frágil.... (Querido Eduroam, por favor, colabore).",neutral
pq o eduroam não funciona majs no meu notebook @deus,negative
eduroam aos tranco e barranco hoje hein,negative
Eduroam 2: o inimigo agora é outro https://t.co/6Zo8gOo8pb,negative
"A rede de wi-fi eduroam é bem mais rápida que a ""UFABC"" 📟",positive
RT @Plesteixxon: eu vou coringar com esse eduroam desgraçado,negative
Wifi do eduroam muito tóxica não deixa eu jogar xadrez,negative
Eduroam hj está uma merda,negative
"@tenhosonoefome Desde o final de 2019 que tava sem eduroam na did 6 vlh, voltou hoje",positive
@thirrasgou seus ouvidos sendo poupados pelo eduroam https://t.co/WLGTvgDXyN,neutral
em casa abriu o eduroam odeia otakus!!!!!!!!!!,neutral
"A rede de wi-fi eduroam é bem mais rápida que a ""UFABC"" 📟",positive
"Namorado/técnico de TI/assistente pessoal

[14:14, 16/08/2022] Taís: amor
[14:14, 16/08/2022] Taís: como eu faço pra conectar o EDUROAM mesmo?
[14:14, 16/08/2022] Taís: o que tem que mudar?",neutral
eduroam só serve pra deixar a pessoa mais puta da vida pqppp,negative
A ufes tem q melhorar o eduroam pra eu ver mais memes no twitter,neutral
Hoje o Eduroam estragou minha manhã,negative
eu vou coringar com esse eduroam desgraçado,negative
"castigo do monstro, o eduroam morreu",negative
"@julia_lother Eduroam é internacional acho, todo lugar que tiver você conecta automaticamente",neutral
pq caralhos meu eduroam está conectando no museu de história natural,neutral
"o eduroam não funciona e quero baixar cortes do @revoltalol pra ler no ônibus
a triste vida da pessoa que depende do youtube premium pra consumir entretenimento",negative
Na moral PORRAHHHHHHH Eduroam hoje não parsa,negative
"Mo empenhado em terminar o último trampo do semestre 
O Eduroam: não vai não amor",negative
Eduroam me deixa trabalhar pelo amor de Deus,neutral
eduroam ta pior q a internet da tim,negative
"VAI TOMA NO CU eduroam

................./¯/)
.............../¯ ./
............./. . /
......../´¯/' . '/´¯`•¸,
..../' /. ./ . ./ . ./¯\
..( . ( . ( . ( ¯ ./' . ')
...\ . . . . . . . . . . ./",negative
@fabrxs Eu não aguento mais o eduroam socorro,negative
Única aula EAD do semestre e o eduroam foi pro caralho,negative
EDUROAM DE JATAÍ ESTÁ PODRE,negative
"como pode o eduroam ser uma PORCARIA nas salas da fca, juro",negative
minha vida mais instável que o wifi eduroam,negative
Se meu diploma depender de eu conseguir conectar na eduroam eu nunca vou me formar,negative
se amanhã eu for pra faculdade e o eduroam não estiver pegando eu cometo um crime de ódio (provavelmente ele não vai estar funcionando e eu vou passar nervoso mais uma vez,negative
Meu pc nunca mais funcionou o eduroam e eu precisava dele essa semana na uepg alguém me socorre pelo amor de Deus,negative
"quando mais preciso do eduroam, o bostil n funciona",negative
ir pra unesp usar o eduroam,neutral
"@m_vitoria04 Sim home
É o login e senha da plataforma deles lá
Mas n é eduroam 😔",neutral
Gente o eduroam pega aqui na UFRGS tô chocadooooo união sinistra,positive
"@dordeexistencia ai eu amo a eduroam 
o sinal do.cemtro pega ate na estacao",positive
"BOM DIA EDUROAM, BORA FUNCIONAR ?????",negative
@ladyl4zarus agora consegui logar na eduroam,positive
eduroam nem funciona mais com o tanto de gente no ponto do p3,negative
"A rede de wi-fi eduroam é bem mais rápida que a ""UFABC"" 📟",positive
"@hrtlana eduroam é mt boa bicho, só depende em qual sala voce tá",positive
pequepe que internet lixo pior que eduroam,negative
@ANTiMateus mas é só ir no passo a passo desse link https://t.co/MsGe2p3Zx7,neutral
"Na história da minha vida existem 2 Guilhermes
Antes e depois de saber conectar na rede Eduroam 
😎",neutral
Seguir o tutorial a risca pra conectar no eduroam e ainda assim não conseguir é a metáfora perfeita pra minha experiência na USP,neutral
"No interior do Campus universitário tens à tua disposição uma rede de Internet gratuita, só precisas de utilizar as tuas credenciais de aluno. Se tens alguma dúvida sobre como aceder, consulta o guia em https://t.co/xgsrarQNjJ https://t.co/sS8jxXY72i",neutral
Eduroam conectando perto da Cristovão eu simplesmente não entendo,neutral
Existe alguem que consegue usar internet regularmente com o eduroam? Acho que em uns 10 anos acho que só consegui configurar e usar umas 2 vezes.,negative
"A rede de wi-fi eduroam é bem mais rápida que a ""UFABC"" 📟",positive
Passando de Uber em plena Avenida Paulista e do nada meu celular conecta em um eduroam??,neutral
"na uft, tudo é instalação de sistema ou um sistema. até pra acessar eduroam. socorro, @castro_vitor 😭",neutral
RT @_gappo: 1 semana ja sem essa porra desse eduroam funcionar no gragoata irei EXPLODIR o departamento de TI,negative
Eduroam me odeia que ódio eu só queria que conectasse,negative
"Talvez o calfarm, eduroam e ufpbsemfios sejam da cabo, e isso não iria me surpreender nem um pouco",neutral
Eduroam se vc fosse um wifi qual vc seria?,negative
"Nao eduroam, eu não quero logar no seu Wi-Fi aaaaaaaaaaaaa",neutral
"A rede de wi-fi eduroam é bem mais rápida que a ""UFABC"" 📟",positive
vai tomar no cu eduroam!!!!!!!!!!! insustentável essa porra,negative
eduroam pelo amor de deus,negative
Eduroam em petição de miséria,negative
Tô tweetando essa porra sem internet pra ver se algum dia o eduroam vai voltar nesse caralho de universidade,negative
"Eduroam sempre dando polo cu, dá igual cando leas isto.",neutral
indo pra unesp usar o eduroam pq o wi-fi kitossi morreu,neutral
eduroam eu te odeio vc n faz o mínimo,negative
cada dia um tweet xingando a eduroam irineu FAZ ALGUMA COISA,neutral
se a eduroam fosse boa quem ela seria,negative
"eduroam hj tá o caos, que nem sempre",negative
eduroam que tal vc funcionar por mais de um minuto,neutral
1 semana ja sem essa porra desse eduroam funcionar no gragoata irei EXPLODIR o departamento de TI,negative
"@immfr https://t.co/yuiSX4oXpb

Quando eu tava estagiando segui esses passos e foi tranquilo",neutral
"A rede de wi-fi eduroam é bem mais rápida que a ""UFABC"" 📟",positive
"@immfr baixa o eduroam, coloca no onedrive da firma ou no google drive se conseguir, faz o download do arquivo  e executa. ou tenta baixar direto do site mas provável que seja barrado",neutral
Após a desconexão do eduroam eu não consegui mais ver um tiktok e minhas manhãs Nunk foram tão tristes,negative
eduroam tá deixando a desejar,negative
"Finalmente consegui aceder à eduroam, família!!",positive
@mand1ta me diga UM dia que vc falou comigo sem o eduroam fora d casa,neutral
como danado conecta nessa eduroam da ufrn?,neutral
eduroam nunca funciona quando é preciso,negative
Eduroam salvando a vida aqui em Luxemburgo ❤️🙌 - Nunca critiquei,positive
Essa eduroam não roda um jogo pqp,negative
parem de usar o eduroam quero ver o jogo da furia,neutral
Como é que o Polo I tem Wi-Fi até na cave do DF e no Polo III quase é preciso uma parabólica para apanhar só um pontinho da eduroam?,negative
"Pra variar a incrível eduroam não tá conectando, aí precisei reconfigurar, recorrendo ao excelente tutorialusp
Um abraço pro estagiário que colocou os prints por me trazer o alívio cômico da rede ligadajustica https://t.co/z5bVTMqUO1",negative
"Abri o Twitter pra pesquisar se o eduroam realmente tá uma merda (tá) e tem gente no mundo inteiro reclamando kkkk
Não tenho Internet, então vou ter que parar de estudar e dormir",negative
"Acho incrível  como a eduroam é tão consistente, consistentemente ruim puta que pariu",negative
eduroam tá me decepcionando hj,negative
Alguém tem credenciais que funcionem na rede eduroam? Palise,neutral
Update: voltei pra faculdade e aula já acabou 🤡 pelo menos vou baixar umas coisas pelo eduroam,positive
eduroam tá sofrido,negative
"Aparentemente a usp esqueceu de pagar Internet, tnc do eduroam",negative
"O que fizeram com o Eduroam da USP, meu pai??? No primeiro semestre até no meio do nada esse Wi-Fi era excelente.",neutral
"Tentando entender como tem eduroam dentro de um shopping, e o pior: como consegui conectar https://t.co/UKKJttvl6V",neutral
"Eduroam, eu te amo",positive
Eduroam e os meus dados competindo qual internet ta pior,negative
eduroam rodando liso o jogo do brasil em 4k. parabéns unesp vc acertou dessa vez obrigado,positive
Gente e o Eduroam hein alguém sabe dele alguma notícia,neutral
RT @cachorrodaufg: esse eduroam serve nem pra cachorro usar,negative
A Eduroam cair foi um plano para que todo mundo fosse pra casa e visse o amistoso,neutral
só cair uma gotinha de chuva q as capivaras começam a comer os cabos do eduroam,negative
"a falta do eduroam que quebrou a perna de uma sala inteira de jovens no dia de seminário

grazadeus uma mina tinha a grande tecnologia dos astecas pra salvar todos: um pen drive e cabo USB",neutral
"eduroam canalha só caiu pq tinha jogo do Brasil, agora vou ter que assistir a aula",negative
o eduroam ta funcionando?,neutral
Eduroam morreu hoje,negative
RT @brukethelyn: eduroam tá ruim vou ser obrigada a morrer,negative
AFF riquinho roubando toda eduroam do meu twitter,neutral
deus bloqueou o eduroam do meu pc esta tarde,neutral
eduroam está IMPOSSÍVEL no dia de hoje,negative
eduroam tá ruim vou ser obrigada a morrer,negative
"Chego no ic, loguei no pc n° 1 da ruim c a internet, logo no 2, 3 
mudo de sala 
Logo no enesimo, e percebo q o eduroam tá off 
Não vejo escolha se não trancar o curso",neutral
eduroam tá um lixo hj mais que o normal?,negative
o dia em q o eduroam não funciona é um dia triste,neutral
"Como eu passei da pessoa que era tipo ""EDUROAM CONECTA FACINHO DEIXA EU AJEITAR PRA VOCÊ! PRONTO, VIU?"" 

pra 

""MEU DEUS MEU SENHOR ME AJUDA POR FAVOR CONECTA ESSE NEGÓCIO""",negative
"A rede de wi-fi eduroam é bem mais rápida que a ""UFABC"" 📟",positive
o eduroam é ruim mas hj pqp viu,negative
EU SÓ QUERO ACEDER AO MOODLE POR FAVOR EDUROAM,negative
Eduroam desgraçado,negative
"@Pinpedro_ só não entro pra jogar pq o eduroam ta um lixo, juro",negative
Avisa que Eduroam buga quando você tá em carro em movimento,neutral
@jasapollo_ Fds já nem me lembrava que eduroam era uma cena,neutral
descobri que a rede eduroam existe aqui também,neutral
Não tinha saudades de me conectar à eduroam 🙃,negative
nao sei conectar nessa eduroam da faculdade,negative
o que fizeram com o eduroam essa internet esta decadente a niveis estratosfericos,negative
"@enaliak_ o nome é ""eduroam"" só colocar o email ufb* que dá acesso, pra mim pelo menos hj ela tava perfeita",positive
eduroam cada dia Pior,negative
"@heyshazam amigo eu to aqui, não tem mesa com tomada livre e por algum motivo?? hoje o eduroam tbm n ta pegando aq no notebook kkk",negative
"A rede de wi-fi eduroam é bem mais rápida que a ""UFABC"" 📟",positive
"e gente, cês acreditam que a internet eduroam que tem na ufmg conectou automaticamente na ULiêge pq aqui tb tem??? 

achei incrível, eduroam a maior de todas",positive
como pode o eduroam ser melhor q a internet da minha casa,positive
O eduroam no aulario funciona incluso peor que na facultade que horror ☠️☠️,negative
@puzzlemellark qual???? o eduroam ou o ufpbsemfios?,neutral
@massopustt eu nem aprendi a logar no eduroam com o login da UPN pq o da UFF sempre funcionou KKKKKKK,neutral
@matheusrmd eu usava eduroam na tcheca tbm mas com o login deles porque uff sempre me deixou na mão,neutral
@massopustt amiga a minha universidade aqui na franga tbm tem eduroam kkkkkkkk e a que eu fiz meu intercâmbio tbm tinha. mas elas pisaram na UFF pq tbm tem internet própria que funciona melhor que o eduroam,neutral
como que pode eu ter me formado há 2 anos e meu acesso ao eduroam pelo login da UFF ainda funcionar,neutral
choveu eduroam morreu,negative
"eduroam foi a melhor coisa q a UFG já fez. um wifi q pega em todo lugar dos dois campus, isso é paz (repare q eu disse que ele pega não q presta",negative
Te odeio pessoa q desconectou o eduroam,negative
"Eduroam era fixe colaborares, queria jogar o meu jogo descansada",neutral
